bias,z,aux,curr,lockin-x,lockin-x2,lockin-y,lockin-y2
647.116,231.0,0.0,0.1274367594115824,326.559,6.36716,283.933,-1.39859
643.206,231.0,0.0,0.1270472784493241,345.812,28.6808,289.39,21.7237
639.296,231.0,0.0,0.12590267744319672,350.492,50.128,293.396,2.9866
635.386,231.0,0.0,0.1262164365925184,331.709,33.1026,295.915,9.92392
631.476,231.0,0.0,0.12460854016164795,328.885,58.7263,283.479,-10.7158
627.566,231.0,0.0,0.12366573683332142,325.002,33.0705,287.805,20.497
623.656,231.0,0.0,0.12270080823975396,323.5,60.7823,284.74,9.0984
619.746,231.0,0.0,0.12189171017809886,326.415,62.621,267.408,12.1343
615.836,231.0,0.0,0.12090656366974226,314.622,56.6516,276.879,4.98568
611.926,231.0,0.0,0.11983673080132562,339.939,44.3501,292.264,-9.46822
608.016,231.0,0.0,0.1192277138020647,330.666,39.0804,258.919,-6.58163
604.106,231.0,0.0,0.11859771594783397,324.343,27.837,280.814,-23.8558
600.195,231.0,0.0,0.117233578904704,322.082,42.5967,286.891,-4.44613
596.285,231.0,0.0,0.11582938750208617,328.681,15.6884,279.502,12.943
592.375,231.0,0.0,0.11555739932765896,334.456,2.66908,264.724,8.14004
588.465,231.0,0.0,0.115051951457931,313.792,3.0659,277.582,-8.80341
584.555,231.0,0.0,0.114539064921441,328.7,35.9456,280.369,12.6271
580.645,231.0,0.0,0.11541415730872852,323.532,24.9674,268.773,18.3057
576.735,231.0,0.0,0.11375724197124669,294.799,35.8731,293.054,-4.09373
572.825,231.0,0.0,0.11383735069022245,312.31,39.1116,282.595,-8.33551
568.915,231.0,0.0,0.11313277543332617,338.793,39.2669,286.479,-29.8805
565.005,231.0,0.0,0.1116561047135398,340.415,52.6495,274.965,-39.2198
561.095,231.0,0.0,0.11198817442719881,331.128,32.8316,258.246,1.01542
557.185,231.0,0.0,0.11099425410676395,323.524,25.3558,274.543,-24.9497
553.275,231.0,0.0,0.11123381732351048,347.517,20.6901,283.688,-4.24632
549.365,231.0,0.0,0.1099709605893713,336.017,12.8259,282.789,-1.8314
545.455,231.0,0.0,0.10941401425744463,304.304,16.7755,273.564,7.56268
541.544,231.0,0.0,0.10845194668955488,305.73,8.65811,306.311,1.31474
537.634,231.0,0.0,0.1073472093078702,314.609,5.42396,304.571,1.71571
533.724,231.0,0.0,0.10609503373626113,316.976,19.8109,300.324,21.695
529.814,231.0,0.0,0.10541067639415397,330.134,16.0949,278.171,6.23043
525.904,231.0,0.0,0.10363035548244046,335.14,19.2174,274.143,9.38507
521.994,231.0,0.0,0.10337076508594999,306.931,9.86483,301.898,1.87913
518.084,231.0,0.0,0.10284567150656843,319.38,26.5661,271.821,10.1652
514.174,231.0,0.0,0.10159578475550152,313.631,24.2261,270.463,4.34002
510.264,231.0,0.0,0.1015658393534082,322.001,23.5357,281.306,-16.8304
506.354,231.0,0.0,0.10054731421214505,308.631,7.55475,293.228,-18.9001
502.444,231.0,0.0,0.1000796318813628,301.706,8.84032,291.405,4.11155
498.534,231.0,0.0,0.10054292730610591,303.526,29.709,291.152,-9.81426
494.624,231.0,0.0,0.09955339389171018,313.685,52.2375,290.921,17.7171
490.714,231.0,0.0,0.09920835419497889,320.484,31.8432,280.538,7.1375
486.804,231.0,0.0,0.09879808311279593,337.614,41.1849,290.646,-5.91213
482.893,231.0,0.0,0.09779348162983095,329.085,27.3845,286.647,-9.42585
478.983,231.0,0.0,0.09706105905633837,322.45,13.3654,287.774,-0.486695
475.073,231.0,0.0,0.09665288605965239,318.101,15.9126,284.945,-8.37464
471.163,231.0,0.0,0.0958659132632382,321.594,28.4115,286.983,-10.7001
467.253,231.0,0.0,0.09573430608206375,309.841,28.8159,281.898,-23.7709
463.343,231.0,0.0,0.09428452900364781,320.183,28.8567,298.482,-19.343
459.433,231.0,0.0,0.09371384974846816,310.419,25.5149,289.205,-17.5071
455.523,231.0,0.0,0.09275407100112056,326.508,13.925,298.025,8.16003
451.613,231.0,0.0,0.09237851369716044,312.279,9.23625,291.909,8.87374
447.703,231.0,0.0,0.0913714326586081,318.24,22.2104,297.073,-1.977
443.793,231.0,0.0,0.0896027465846506,325.092,40.0894,284.858,14.8107
439.883,231.0,0.0,0.08928688934983191,328.397,24.3375,288.897,-9.39408
435.973,231.0,0.0,0.08822773764394536,312.454,16.0758,275.555,2.48067
432.063,231.0,0.0,0.08753441575471473,320.135,4.48451,288.555,-15.9039
428.152,231.0,0.0,0.08669689817132775,323.77,22.7302,293.321,-8.20778
424.242,231.0,0.0,0.0865408769043702,305.383,37.4824,290.433,3.91464
420.332,231.0,0.0,0.08635891567126815,306.413,18.6223,294.744,-8.96287
416.422,231.0,0.0,0.08597611043559115,327.889,43.1451,285.164,-10.0703
412.512,231.0,0.0,0.08517063633979449,322.728,38.0314,286.104,-14.9796
408.602,231.0,0.0,0.08453777745988604,328.978,19.4242,293.048,-17.0359
404.692,231.0,0.0,0.08334701857282502,335.362,20.2415,277.154,8.94384
400.782,231.0,0.0,0.08316639248503922,324.982,7.24001,311.113,2.43477
396.872,231.0,0.0,0.08258636721264573,331.55,21.7113,295.452,13.6089
392.962,231.0,0.0,0.0826021982213957,327.879,31.0356,296.848,6.55386
389.052,231.0,0.0,0.08147266528383759,330.703,33.6696,289.22,4.93023
385.142,231.0,0.0,0.08058078821257421,297.95,35.7007,279.599,20.5895
381.232,231.0,0.0,0.0796639248503922,293.9,23.9506,290.954,-7.15149
377.322,231.0,0.0,0.07892787831104117,307.281,-3.12525,301.278,-34.1866
373.412,231.0,0.0,0.07813403905300051,322.086,9.09965,285.305,-33.4657
369.501,231.0,0.0,0.07720725746846911,309.212,28.0292,274.145,-17.7968
365.591,231.0,0.0,0.07623546241327515,297.819,22.7999,281.45,6.84511
361.681,231.0,0.0,0.07526500250339747,307.02,26.7889,271.012,15.2825
357.771,231.0,0.0,0.07518241422883437,310.702,24.8171,273.367,36.9967
353.861,231.0,0.0,0.07381884939083995,296.165,11.4343,292.185,12.556
349.951,231.0,0.0,0.07349021290799418,259.946,28.7736,279.565,-8.86069
346.041,231.0,0.0,0.0729382256872422,274.884,32.7239,286.689,2.07523
342.131,231.0,0.0,0.0721359940872136,282.037,21.8921,269.188,7.27964
338.221,231.0,0.0,0.07225901819135493,274.611,47.4091,290.223,-14.3457
334.311,231.0,0.0,0.07079665259995709,262.175,44.2675,287.733,6.92754
330.401,231.0,0.0,0.07121283646854064,287.009,30.5957,289.687,28.1235
326.491,231.0,0.0,0.0704060272274277,285.646,20.9559,304.528,14.2337
322.581,231.0,0.0,0.06968771904727844,263.876,9.04136,291.032,-6.08601
318.671,231.0,0.0,0.06915347018572825,265.507,12.5146,294.346,15.3046
314.76,231.0,0.0,0.06864230026464488,292.622,31.2093,279.949,25.6128
310.85,231.0,0.0,0.06769644517559545,289.732,20.6919,271.421,3.42035
306.94,231.0,0.0,0.06754767184035476,273.477,35.6822,285.158,2.86651
303.03,231.0,0.0,0.06715914455332236,268.916,15.7893,276.978,-13.9271
299.12,231.0,0.0,0.06493803495219702,301.19,28.4963,297.406,-42.6229
295.21,231.0,0.0,0.06541735212073528,294.23,18.5972,276.103,-29.295
291.3,231.0,0.0,0.06428781918317718,308.723,-6.20267,264.202,-28.3797
287.39,231.0,0.0,0.06329981164914289,310.928,-10.7789,271.304,-16.1653
283.48,231.0,0.0,0.06320883103259185,307.062,-2.2388,257.5,3.24183
279.57,231.0,0.0,0.06200300407696158,311.183,27.3786,257.541,-1.05955
275.66,231.0,0.0,0.061495458121736644,307.479,39.9216,274.826,-14.0056
271.75,231.0,0.0,0.06065927568366593,320.207,47.0238,287.086,0.854783
267.84,231.0,0.0,0.05959745368714684,325.732,48.0786,291.562,-2.34694
263.93,231.0,0.0,0.059169062775671744,325.043,22.3388,289.185,-1.88704
260.02,231.0,0.0,0.05850740290394106,334.319,7.18592,287.502,-24.6538
256.109,231.0,0.0,0.05763116610638248,327.674,-6.73188,287.539,-16.9906
252.199,231.0,0.0,0.05742307417209069,345.215,-30.3287,281.162,3.05682
248.289,231.0,0.0,0.05648103378394488,346.371,-11.2829,297.26,-9.2727
244.379,231.0,0.0,0.0561020432491715,353.59,25.1445,316.359,-12.8697
240.469,231.0,0.0,0.055631309157666356,353.006,-1.64225,329.441,-21.4934
236.559,231.0,0.0,0.05493798726843573,356.419,-2.0017,284.703,3.34099
232.649,231.0,0.0,0.054146246095892046,357.775,20.1219,301.564,-26.6502
228.739,231.0,0.0,0.0529354600290871,373.985,5.7217,304.525,-36.7347
224.829,231.0,0.0,0.05268998402593996,372.007,5.86393,298.409,-42.6795
220.919,231.0,0.0,0.05169034165414968,386.357,20.3916,284.077,-39.2229
217.009,231.0,0.0,0.0509596356960637,375.907,36.4644,297.534,-11.4431
213.099,231.0,0.0,0.04987854945998141,372.343,36.7752,304.236,-14.329
209.189,231.0,0.0,0.04897293946546504,380.991,27.5379,318.998,12.1181
205.279,231.0,0.0,0.04785179886989486,365.532,28.4507,309.475,11.7437
201.369,231.0,0.0,0.04710755072360108,383.783,17.4028,319.285,5.63069
197.458,231.0,0.0,0.04615177741220227,365.245,7.67865,311.723,11.0198
193.548,231.0,0.0,0.045548863934387146,382.799,24.6842,312.681,6.75603
189.638,231.0,0.0,0.04443134730467539,375.052,15.9805,323.039,18.8133
185.728,231.0,0.0,0.04397873304246239,388.484,21.2699,318.503,6.50384
181.818,231.0,0.0,0.043212741101018054,386.827,24.8486,292.83,-0.484398
177.908,231.0,0.0,0.04217609613046277,385.04,3.6623,312.03,-3.39463
173.998,231.0,0.0,0.041224900460148296,378.02,12.594,295.118,-10.4689
170.088,231.0,0.0,0.04048141525403524,399.159,19.7336,310.412,0.0772536
166.178,231.0,0.0,0.040134849676942516,413.82,6.19094,293.164,11.4079
162.268,231.0,0.0,0.03893531697780321,387.737,22.1519,312.752,-9.02678
158.358,231.0,0.0,0.037985265717759814,391.743,11.1564,327.485,-17.2025
154.448,231.0,0.0,0.0373073933671888,406.523,30.3113,338.576,-18.0678
150.538,231.0,0.0,0.03657745034928355,408.678,28.2297,313.036,-29.1896
146.628,231.0,0.0,0.03621677037884748,415.756,14.774,301.312,-42.2492
142.717,231.0,0.0,0.034912905609994514,434.086,-4.33767,311.464,-28.0615
138.807,231.0,0.0,0.0344662041341821,448.671,1.1147,319.871,-30.5109
134.897,231.0,0.0,0.0333813031971962,417.07,-10.5055,316.57,-14.0368
130.987,231.0,0.0,0.0324283909114751,428.97,7.04044,339.146,-35.0929
127.077,231.0,0.0,0.031076651646281858,448.018,11.5687,337.42,-47.5803
123.167,231.0,0.0,0.03063757957227666,425.349,11.5841,303.3,-20.6185
119.257,231.0,0.0,0.029151372100231263,422.658,16.1877,311.879,-13.7865
115.347,231.0,0.0,0.028339222277853276,450.289,18.3498,314.831,3.31527
111.437,231.0,0.0,0.027924945759721525,453.718,22.6188,314.656,4.27542
107.527,231.0,0.0,0.02715056147628925,456.193,10.8381,323.275,-26.1432
103.617,231.0,0.0,0.02589857663972534,469.124,20.5604,353.223,-15.8946
99.7067,231.0,0.0,0.025072121688958823,458.938,15.0126,361.638,4.23138
95.7967,231.0,0.0,0.024218773096821876,471.853,-0.242792,333.016,6.82774
91.8866,231.0,0.0,0.023645805021100065,479.902,6.11149,327.863,-10.6496
87.9765,231.0,0.0,0.022124883770831844,474.493,9.52942,365.583,0.926935
84.0665,231.0,0.0,0.02209207734306082,482.702,3.56127,346.642,3.3272
80.1564,231.0,0.0,0.020632954247431036,479.597,2.78288,310.533,5.13961
76.2463,231.0,0.0,0.019322604487041938,478.258,8.86893,331.922,1.85325
72.3363,231.0,0.0,0.019070471830818014,497.198,7.48721,350.067,1.89551
68.4262,231.0,0.0,0.01784217628686551,471.928,13.2651,336.578,0.742352
64.5161,231.0,0.0,0.016971375438094558,471.311,4.35654,344.845,25.1586
60.6061,231.0,0.0,0.016050869036549602,506.034,3.30257,353.645,23.415
56.696,231.0,0.0,0.014899592303840928,488.838,10.0693,348.426,8.89502
52.7859,231.0,0.0,0.013958333929380349,486.492,7.48442,324.876,-1.53338
48.8759,231.0,0.0,0.013437055050902416,467.876,0.516964,330.582,3.51309
44.9658,231.0,0.0,0.012598297689721765,470.643,-21.2356,335.721,11.6086
41.0557,231.0,0.0,0.011180564098896121,464.095,-3.13038,333.087,17.082
37.1456,231.0,0.0,0.010104799370574352,443.969,9.5748,326.362,18.1034
33.2356,231.0,0.0,0.00936434685167966,450.428,6.49326,348.557,19.077
29.3255,231.0,0.0,0.008915604510883818,440.419,-8.70105,330.471,10.3882
25.4154,231.0,0.0,0.007655208258827456,449.959,15.0354,327.574,-11.6028
21.5054,231.0,0.0,0.006271730682116206,457.321,23.0019,335.232,11.8987
17.5953,231.0,0.0,0.005949045132680066,441.458,10.5288,342.836,19.6756
13.6852,231.0,0.0,0.0046028753308060945,446.288,5.22297,333.495,3.98227
9.77517,231.0,0.0,0.003882144815583053,462.42,3.75957,334.788,-33.0821
5.8651,231.0,0.0,0.0029632787354266503,471.987,-2.39333,337.539,-33.3377
1.95503,231.0,0.0,0.0014800810623942016,494.628,-11.099,333.648,-23.7336
-1.95503,231.0,0.0,0.0005983034117731207,491.941,13.6134,329.433,-32.2502
-5.8651,231.0,0.0,4.901432897026917e-05,461.865,1.90414,361.353,-29.6486
-9.77517,231.0,0.0,-0.000920836373173116,489.308,1.58166,365.158,-14.8796
-13.6852,231.0,0.0,-0.0019275492930882388,498.998,-20.3119,353.564,-29.7897
-17.5953,231.0,0.0,-0.0030793410104189016,502.485,-1.00454,338.385,-33.0925
-21.5054,231.0,0.0,-0.003695357985837923,500.982,-24.1753,354.66,-27.7965
-25.4154,231.0,0.0,-0.004994835848651741,500.226,0.163833,335.021,-39.9904
-29.3255,231.0,0.0,-0.005864683022196791,489.902,0.198757,357.458,-23.7868
-33.2356,231.0,0.0,-0.006739260424862313,505.055,-16.3956,346.99,-17.7111
-37.1456,231.0,0.0,-0.007413165486493575,513.199,-15.356,327.367,-3.56304
-41.0557,231.0,0.0,-0.009074276994969363,522.512,2.48596,353.0,-5.0409
-44.9658,231.0,0.0,-0.009890260591755478,542.435,11.3313,359.456,2.85732
-48.8759,231.0,0.0,-0.010806628042820017,536.915,2.42926,336.482,-7.46692
-52.7859,231.0,0.0,-0.011846038671530409,532.348,-5.68664,346.424,-15.9736
-56.696,231.0,0.0,-0.013111565696302124,550.233,3.74131,375.044,-22.8925
-60.6061,231.0,0.0,-0.01393803972057316,547.762,10.6076,358.671,-16.2377
-64.5161,231.0,0.0,-0.015339885082135279,549.216,-3.29386,369.027,-17.2499
-68.4262,231.0,0.0,-0.016484638676298787,573.891,1.013,358.339,-7.05142
-72.3363,231.0,0.0,-0.017109448537300623,600.945,-16.9554,365.619,-17.846
-76.2463,231.0,0.0,-0.01876981617910021,599.398,-17.8697,377.077,-35.9071
-80.1564,231.0,0.0,-0.01998197553823046,598.357,9.31795,369.174,-36.2988
-84.0665,231.0,0.0,-0.020740147342822403,596.109,16.3067,367.197,-4.67086
-87.9765,231.0,0.0,-0.02213480199318122,608.757,9.75223,381.709,0.229017
-91.8866,231.0,0.0,-0.02331411677753141,632.138,-1.57111,366.467,4.8559
-95.7967,231.0,0.0,-0.02461855375151992,611.139,-10.7718,357.291,-2.17795
-99.7067,231.0,0.0,-0.025626969935388502,615.549,0.00734043,363.106,-35.8343
-103.617,231.0,0.0,-0.02652018215196815,614.411,9.04346,363.412,-54.4324
-107.527,231.0,0.0,-0.0279524116062275,616.519,4.72638,368.328,-56.103
-111.437,231.0,0.0,-0.0284681591683952,637.732,9.39815,360.542,-24.8582
-115.347,231.0,0.0,-0.029790906706721028,614.475,4.22623,366.958,-19.1633
-119.257,231.0,0.0,-0.030924826550318286,610.329,6.38718,363.827,-23.1438
-123.167,231.0,0.0,-0.03158209951600982,607.454,5.79951,352.404,-16.1943
-127.077,231.0,0.0,-0.03336337410294924,621.216,21.1833,350.868,0.788898
-130.987,231.0,0.0,-0.03459113558877524,625.867,0.305511,356.091,9.85997
-134.897,231.0,0.0,-0.03591598121259805,637.419,4.60238,371.569,14.5868
-138.807,231.0,0.0,-0.03662627852084972,637.177,10.2601,370.367,4.26009
-142.717,231.0,0.0,-0.03786777292992871,661.72,5.62386,366.133,-16.49
-146.628,231.0,0.0,-0.039246978041627925,651.454,-12.2642,384.071,-6.38617
-150.538,231.0,0.0,-0.04038261450063181,631.433,-20.1141,382.598,6.41667
-154.448,231.0,0.0,-0.041782609732255685,630.421,-11.0122,408.142,-15.5785
-158.358,231.0,0.0,-0.042631189948263114,641.877,4.27321,389.516,27.1949
-162.268,231.0,0.0,-0.0444137996805188,626.665,-13.9419,387.362,34.1014
-166.178,231.0,0.0,-0.045586438738287674,629.007,-1.27862,364.187,18.6525
-170.088,231.0,0.0,-0.04675602603533367,660.148,-17.557,381.084,-8.94876
-173.998,231.0,0.0,-0.04807648475311733,643.229,-20.4338,376.655,-17.8916
-177.908,231.0,0.0,-0.04865059723911022,633.762,-14.6889,388.248,2.13452
-181.818,231.0,0.0,-0.050107240779152656,628.847,-7.70061,389.529,-22.3939
-185.728,231.0,0.0,-0.051606990439405864,623.469,-12.1702,394.524,-9.19529
-189.638,231.0,0.0,-0.05259862193929857,607.013,0.95886,370.308,-2.3072
-193.548,231.0,0.0,-0.05340371456500489,603.022,14.6912,356.804,-2.39438
-197.458,231.0,0.0,-0.054207472045394944,568.835,-16.7667,367.409,18.197
-201.369,231.0,0.0,-0.05538850344515175,584.951,-20.1623,370.565,0.854864
-205.279,231.0,0.0,-0.05664449371766445,567.353,-14.8855,371.471,23.3743
-209.189,231.0,0.0,-0.05790105619531268,590.146,1.88475,368.419,7.26591
-213.099,231.0,0.0,-0.05884652981427175,601.759,-10.4709,375.173,-11.0563
-217.009,231.0,0.0,-0.06014333738645304,593.166,8.35724,380.7,-17.0303
-220.919,231.0,0.0,-0.06055780463962997,581.815,-2.19956,351.24,5.85947
-224.829,231.0,0.0,-0.062568152015831,570.616,-11.5382,345.863,14.8084
-228.739,231.0,0.0,-0.06367422454283195,551.578,-6.27971,369.693,-0.373772
-232.649,231.0,0.0,-0.06422068044727368,580.148,-9.3866,390.429,18.1491
-236.559,231.0,0.0,-0.06616102806189351,591.997,9.24189,364.016,13.0946
-240.469,231.0,0.0,-0.06728445747800586,583.085,4.59944,352.424,20.8269
-244.379,231.0,0.0,-0.06777426507402905,572.433,-12.6463,368.599,12.3373
-248.289,231.0,0.0,-0.06951796485706792,578.133,4.77276,378.797,-23.9511
-252.199,231.0,0.0,-0.0706459719142646,589.576,-7.88488,383.753,-25.5282
-256.109,231.0,0.0,-0.07174498724459386,564.682,-10.4564,378.56,-33.377
-260.02,231.0,0.0,-0.07318980521183512,576.78,-11.2112,378.292,-5.20825
-263.93,231.0,0.0,-0.07358786925112652,586.978,-12.9256,382.069,-15.3376
-267.84,231.0,0.0,-0.07548587368571633,570.181,5.92156,377.8,-41.6947
-271.75,231.0,0.0,-0.07502753737214791,572.249,-14.4742,392.467,-13.1539
-275.66,231.0,0.0,-0.07575347495410438,574.834,1.6689,391.01,2.41972
-279.57,231.0,0.0,-0.07782962592089264,590.437,6.69114,398.701,-3.90003
-283.48,231.0,0.0,-0.07771404048351334,578.586,1.98567,394.246,-31.7875
-287.39,231.0,0.0,-0.07982509596356961,564.072,1.96263,382.744,-28.9742
-291.3,231.0,0.0,-0.08117511861335622,570.936,-0.648925,356.396,-27.8283
-295.21,231.0,0.0,-0.08207176406074912,598.287,1.8842,354.532,-3.60193
-299.12,231.0,0.0,-0.08365677228619794,606.033,-35.3378,365.366,3.67853
-303.03,231.0,0.0,-0.08342521994134898,597.267,-45.0458,369.715,-17.8852
-306.94,231.0,0.0,-0.08586700998974799,566.962,-35.1473,383.98,-20.3545
-310.85,231.0,0.0,-0.08588512981904013,571.915,-36.9316,351.175,-4.74711
-314.76,231.0,0.0,-0.08691910449896288,590.698,-12.9241,353.026,9.93195
-318.671,231.0,0.0,-0.08960999451636746,612.28,-27.4569,375.437,14.7359
-322.581,231.0,0.0,-0.09040402450945331,624.146,-40.9597,382.48,8.20495
-326.491,231.0,0.0,-0.0918173711942398,617.009,16.5336,374.011,16.518
-330.401,231.0,0.0,-0.09450635386119258,620.135,-2.87323,375.578,2.29409
-334.311,231.0,0.0,-0.09392938034952197,627.657,16.203,398.282,-30.4331
-338.221,231.0,0.0,-0.09496011253367666,621.63,-15.5061,382.525,-9.70398
-342.131,231.0,0.0,-0.09635572085926139,646.11,-38.6566,386.258,-10.691
-346.041,231.0,0.0,-0.09672937081276971,623.283,-36.1328,384.905,-7.49409
-349.951,231.0,0.0,-0.09806127363326418,617.72,-37.2604,395.291,3.83028
-353.861,231.0,0.0,-0.1001719476432301,607.151,-29.5703,401.035,-12.4741
-357.771,231.0,0.0,-0.10131826526476408,611.133,-16.8931,378.52,4.55492
-361.681,231.0,0.0,-0.10267725246167417,657.979,6.71558,393.623,-12.4576
-365.591,231.0,0.0,-0.10353575090003099,669.754,18.9482,398.874,-7.57233
-369.501,231.0,0.0,-0.10437021672269509,648.906,28.7143,392.94,-14.3858
-373.412,231.0,0.0,-0.10563536227737644,679.594,14.2969,402.764,-4.19297
-377.322,231.0,0.0,-0.10537367379538898,674.578,-4.34706,396.384,-38.9866
-381.232,231.0,0.0,-0.10802317430798943,666.706,-20.2,411.587,-38.9553
-385.142,231.0,0.0,-0.10922957346875523,682.308,-30.8804,388.855,-45.2043
-389.052,231.0,0.0,-0.11125880361442911,713.497,-38.6829,388.243,-33.56
-392.962,231.0,0.0,-0.11301680852585652,739.16,-40.7112,413.36,-50.8929
-396.872,231.0,0.0,-0.11483928188255489,777.371,-30.9852,441.957,-55.2292
-400.782,231.0,0.0,-0.11592551796485706,787.903,26.1249,419.308,-58.6829
-404.692,231.0,0.0,-0.11696597763631596,813.911,7.83861,407.956,-49.8864
-408.602,231.0,0.0,-0.1179289988794316,815.713,-1.39175,409.967,-39.0796
-412.512,231.0,0.0,-0.12086574637007368,821.235,-12.5089,444.691,-64.3762
-416.422,231.0,0.0,-0.1214909758481749,836.917,-13.6268,452.007,-40.2398
-420.332,231.0,0.0,-0.12357838018262882,849.129,-28.9477,453.211,-69.0883
-424.242,231.0,0.0,-0.12630913382447606,901.878,-34.4518,450.699,-77.5201
-428.152,231.0,0.0,-0.1270530005006795,933.523,-22.957,465.973,-87.8249
-432.063,231.0,0.0,-0.12907307536418472,938.554,-24.6108,470.963,-122.377
-435.973,231.0,0.0,-0.1300368595474811,956.203,-18.0084,470.365,-102.882
-439.883,231.0,0.0,-0.13096917244832273,936.646,-5.10533,465.648,-83.3223
-443.793,231.0,0.0,-0.1321572610447512,969.28,-29.5736,462.86,-64.9035
-447.703,231.0,0.0,-0.1341126767279403,987.81,-8.06132,459.029,-44.3177
-451.613,231.0,0.0,-0.13661225949502898,1012.92,-14.3137,487.843,-81.7437
-455.523,231.0,0.0,-0.1382098562334597,1029.85,-32.4147,478.381,-53.8215
-459.433,231.0,0.0,-0.13998483656390814,1055.37,-31.2545,463.267,-52.2883
-463.343,231.0,0.0,-0.14313997568128173,1108.04,-44.5611,483.581,-14.3202
-467.253,231.0,0.0,-0.1428683689769449,1108.35,-12.9616,500.048,-44.0072
-471.163,231.0,0.0,-0.1455474334215483,1109.9,-10.2093,500.744,-25.3727
-475.073,231.0,0.0,-0.14663672126457333,1139.66,0.862635,492.668,-46.2793
-478.983,231.0,0.0,-0.1482251627208354,1147.78,-8.3892,498.814,-23.6493
-482.893,231.0,0.0,-0.1518435972629521,1148.15,-15.3063,503.88,-34.2488
-486.804,231.0,0.0,-0.15436988293636603,1162.88,-71.2345,511.875,-18.1488
-490.714,231.0,0.0,-0.1569091385928522,1185.4,-76.7046,511.566,-5.02408
-494.624,231.0,0.0,-0.15944019264239565,1194.63,-91.5609,519.949,11.3792
-498.534,231.0,0.0,-0.15981918317716903,1176.07,-62.6481,516.231,28.9863
-502.444,231.0,0.0,-0.16166626135469564,1157.39,-23.7885,516.885,39.7833
-506.354,231.0,0.0,-0.16272732041103402,1161.65,4.29054,526.973,32.8484
-510.264,231.0,0.0,-0.16443191950981093,1189.26,-4.00245,528.465,5.7869
-514.174,231.0,0.0,-0.1677220990391722,1200.07,-11.0582,524.134,-7.43485
-518.084,231.0,0.0,-0.16822983572944233,1192.09,-44.2014,521.622,-34.5071
-521.994,231.0,0.0,-0.17135960708580694,1182.59,-52.6415,508.438,-32.3907
-525.904,231.0,0.0,-0.1739904155639797,1172.92,-82.0126,521.403,-15.4607
-529.814,231.0,0.0,-0.17411000643730778,1157.27,-50.9973,512.858,21.9212
-533.724,231.0,0.0,-0.17658631952888446,1166.17,-70.3827,497.631,36.9504
-537.634,231.0,0.0,-0.1773256085640035,1163.18,-46.246,476.943,46.3332
-541.544,231.0,0.0,-0.17954786257539992,1145.77,-22.2744,498.156,32.1925
-545.455,231.0,0.0,-0.18292234699473092,1148.52,5.9046,520.353,26.8439
-549.365,231.0,0.0,-0.18347471568557328,1132.13,-3.21752,515.449,14.0968
-553.275,231.0,0.0,-0.18871554252199416,1137.93,-3.18514,501.121,16.9661
-557.185,231.0,0.0,-0.18939265193238444,1150.09,-10.6455,503.7,-16.7061
-561.095,231.0,0.0,-0.18965357747419115,1161.94,-29.9496,510.985,-17.3297
-565.005,231.0,0.0,-0.19444484180912192,1167.76,-40.2775,534.513,-34.3636
-568.915,231.0,0.0,-0.19483775600219347,1157.09,-65.1608,526.925,2.09625
-572.825,231.0,0.0,-0.19592685311017335,1148.95,-67.888,510.697,19.2508
-576.735,231.0,0.0,-0.2005769735116706,1137.6,-68.594,484.46,46.1289
-580.645,231.0,0.0,-0.200786782061369,1132.48,-71.616,502.21,54.8422
-584.555,231.0,0.0,-0.203195765681997,1123.98,-50.3623,496.015,58.2459
-588.465,231.0,0.0,-0.20705624299644756,1136.77,-14.3155,518.673,3.35451
-592.375,231.0,0.0,-0.20691128436211048,1126.78,-9.5046,518.633,4.86031
-596.285,231.0,0.0,-0.2103654960303269,1149.27,-16.9913,505.983,-13.5208
-600.195,231.0,0.0,-0.21053143551963377,1134.04,-39.5344,490.904,-20.5746
-604.106,231.0,0.0,-0.21133252270939132,1124.12,-47.2539,519.832,-49.8515
-608.016,231.0,0.0,-0.2132761128197792,1128.83,-67.2795,511.488,-15.0002
-611.926,231.0,0.0,-0.21468373745321032,1110.38,-68.5024,495.84,-11.2433
-615.836,231.0,0.0,-0.21685620961781465,1126.1,-108.565,518.245,13.8628
-619.746,231.0,0.0,-0.21981069546765847,1149.8,-48.3233,527.645,24.3033
-623.656,231.0,0.0,-0.22218725413060583,1148.88,-51.1625,502.279,-4.81337
-627.566,231.0,0.0,-0.22485373006222728,1126.32,-19.6501,497.986,21.7783
-631.476,231.0,0.0,-0.22645208974083877,1132.89,-38.795,510.478,-8.83346
-635.386,231.0,0.0,-0.22861311780273227,1140.15,-1.13393,517.838,-18.8079
-639.296,231.0,0.0,-0.23053954175905395,1150.01,-22.8675,521.706,-19.0872
-643.206,231.0,0.0,-0.2316744152778771,1159.26,-59.1809,520.052,-30.1877
-647.116,231.0,0.0,-0.23614524473690482,1159.2,-74.1198,503.852,-7.20017
-651.026,231.0,0.0,-0.23705123620151156,1157.06,-89.6678,499.158,11.8488
-654.936,231.0,0.0,-0.24003623965858426,1158.02,-88.8107,528.98,16.8164
-658.847,231.0,0.0,-0.24403213885511288,1155.71,-29.4392,522.539,58.4324
-662.757,231.0,0.0,-0.2423078940466824,1142.21,-29.7737,503.645,16.517
-666.667,231.0,0.0,-0.2453978017786043,1172.77,-2.08165,540.315,-2.44671
-670.577,231.0,0.0,-0.24747681377107025,1173.56,-7.61078,534.837,-27.0299
